item_id,b
abetlen__llama-cpp-python-218d361,3.8941900730133057
abetlen__llama-cpp-python-2bc1d97,3.734703779220581
huggingface__datasets-5994036,3.963428258895874
huggingface__datasets-c5464b3,0.3838748335838318
huggingface__datasets-ef3b5dd,-2.298534631729126
huggingface__tokenizers-076319d,-1.8222721815109253
huggingface__tokenizers-bfd9cde,3.7061073780059814
huggingface__tokenizers-c893204,-3.3461673259735107
huggingface__tokenizers-fc76ad4,3.8943819999694824
huggingface__transformers-211f93a,3.9875118732452393
huggingface__transformers-253f9a3,3.663048267364502
huggingface__transformers-63b90a5,-2.1432149410247803
huggingface__transformers-d51b589,3.79410457611084
numpy__numpy-09db9c7,0.05280902609229088
numpy__numpy-19bfa3f,3.6693320274353027
numpy__numpy-1b861a2,-1.1667659282684326
numpy__numpy-1fcda82,3.7554380893707275
numpy__numpy-22ab9aa,3.9838550090789795
numpy__numpy-28706af,-1.0055716037750244
numpy__numpy-2dfd21e,3.7769529819488525
numpy__numpy-330057f,0.23800700902938843
numpy__numpy-382b3ff,3.7991676330566406
numpy__numpy-5f94eb8,4.021017551422119
numpy__numpy-68eead8,-3.2977569103240967
numpy__numpy-728fedc,3.7392773628234863
numpy__numpy-7853cbc,-3.3298559188842773
numpy__numpy-794f474,3.6706948280334473
numpy__numpy-83c780d,3.7239737510681152
numpy__numpy-893db31,3.5875346660614014
numpy__numpy-8dd6761,3.78568959236145
numpy__numpy-905d37e,0.058168042451143265
numpy__numpy-ac5c664,3.6764864921569824
numpy__numpy-b862e4f,-1.050498366355896
numpy__numpy-ba89ef9,3.6345343589782715
numpy__numpy-be52f19,-1.0235460996627808
numpy__numpy-cb0d7cd,3.8217673301696777
numpy__numpy-cb461ba,0.12954343855381012
numpy__numpy-cedba62,-1.0551049709320068
numpy__numpy-e801e7a,-0.9876741170883179
numpy__numpy-eb21b25,0.17477530241012573
numpy__numpy-ec52363,-1.5887166261672974
numpy__numpy-ee75c87,0.03172454610466957
numpy__numpy-ef5e545,0.038005270063877106
pandas-dev__pandas-191557d,-1.8790918588638306
pandas-dev__pandas-1c2ad16,0.2008448839187622
pandas-dev__pandas-2278923,-2.8946619033813477
pandas-dev__pandas-233bd83,3.5571367740631104
pandas-dev__pandas-235113e,0.11671216785907745
pandas-dev__pandas-2421931,-3.163879156112671
pandas-dev__pandas-2a08b05,0.2764003872871399
pandas-dev__pandas-2f4c93e,-2.2490391731262207
pandas-dev__pandas-37e9e06,-4.781338214874268
pandas-dev__pandas-438b957,-1.0570578575134277
pandas-dev__pandas-45f0705,-1.093133568763733
pandas-dev__pandas-5d82d8b,-2.3442211151123047
pandas-dev__pandas-65bca65,-1.8040648698806763
pandas-dev__pandas-71c94af,0.16726338863372803
pandas-dev__pandas-81b5f1d,3.9682059288024902
pandas-dev__pandas-84aca21,3.819819211959839
pandas-dev__pandas-9097263,-1.2652133703231812
pandas-dev__pandas-9d6d587,-2.389139175415039
pandas-dev__pandas-c34da50,-2.8376615047454834
pandas-dev__pandas-c51c2a7,-1.789582371711731
pandas-dev__pandas-c6cf37a,-0.9914093613624573
pandas-dev__pandas-ccca5df,-1.019096851348877
pandas-dev__pandas-e8961f1,0.20532740652561188
pandas-dev__pandas-f1211e7,-0.9071692228317261
pandas-dev__pandas-f298507,0.21035704016685486
pandas-dev__pandas-fd43d4b,3.740201711654663
pydantic__pydantic-4a09447,-3.5740602016448975
pydantic__pydantic-ac9e6ee,3.785642623901367
python-pillow__Pillow-63f398b,0.35727375745773315
python-pillow__Pillow-d8af3fc,0.2890121042728424
python-pillow__Pillow-f854676,-4.1309404373168945
python-pillow__Pillow-fd8ee84,-4.206747531890869
tornadoweb__tornado-1b464c4,-4.12428092956543
tornadoweb__tornado-4d4c1e0,3.8608522415161133
tornadoweb__tornado-9a18f6c,-4.851373195648193
tornadoweb__tornado-ac13ee5,3.8551270961761475
uploadcare__pillow-simd-0514e20,0.27188727259635925
uploadcare__pillow-simd-7511039,0.34207358956336975
uploadcare__pillow-simd-d970a39,-1.0955389738082886
