item_id,b
bn-fit-modify,-1.8248263597488403
break-filter-js-from-html,0.33932730555534363
build-cython-ext,-0.3626684546470642
caffe-cifar-10,2.7604193687438965
cancel-async-tasks,-1.8046574592590332
chess-best-move,2.346745014190674
circuit-fibsqrt,0.30154332518577576
cobol-modernization,-4.999699115753174
compile-compcert,-1.033385157585144
configure-git-webserver,-2.1694040298461914
constraints-scheduling,-6.445764064788818
crack-7z-hash,-2.291982650756836
db-wal-recovery,1.6254432201385498
distribution-search,-2.8902523517608643
dna-assembly,2.6736655235290527
dna-insert,2.607499361038208
extract-elf,-2.4806816577911377
feal-differential-cryptanalysis,-0.4098436236381531
feal-linear-cryptanalysis,0.16224917769432068
filter-js-from-html,5.545411586761475
financial-document-processor,0.42014098167419434
fix-git,-5.6421122550964355
fix-ocaml-gc,-1.932751178741455
gcode-to-text,2.953270673751831
git-leak-recovery,-4.547304153442383
git-multibranch,-3.742902994155884
install-windows-3.11,3.690156936645508
kv-store-grpc,-1.0857168436050415
largest-eigenval,-0.8059749007225037
log-summary-date-ranges,-2.4579999446868896
mailman,-1.7499847412109375
make-doom-for-mips,9.069602012634277
make-mips-interpreter,2.6020190715789795
mcmc-sampling-stan,-2.210353136062622
merge-diff-arc-agi-task,-2.986344814300537
model-extraction-relu-logits,0.4570077955722809
modernize-scientific-stack,-5.586442470550537
mteb-leaderboard,2.327617645263672
mteb-retrieve,2.0570836067199707
multi-source-data-merger,-5.231247425079346
openssl-selfsigned-cert,-2.989076614379883
overfull-hbox,-0.6600745320320129
path-tracing,1.4586440324783325
path-tracing-reverse,1.9236726760864258
polyglot-c-py,1.6231592893600464
portfolio-optimization,-4.439522743225098
protein-assembly,1.1180825233459473
prove-plus-comm,-5.458792686462402
pypi-server,-3.202241897583008
pytorch-model-cli,-1.5014960765838623
pytorch-model-recovery,-1.5645287036895752
qemu-alpine-ssh,-0.023994486778974533
qemu-startup,-3.1871676445007324
raman-fitting,5.469960689544678
regex-chess,3.165915012359619
regex-log,-3.19610595703125
reshard-c4-data,-0.8720492124557495
sam-cell-seg,3.865556478500366
sanitize-git-repo,-0.3644971251487732
schemelike-metacircular-eval,-0.4734592139720917
sparql-university,-0.6498309969902039
sqlite-db-truncate,-0.32018160820007324
sqlite-with-gcov,-2.717622756958008
torch-tensor-parallelism,2.380974054336548
train-fasttext,3.190781593322754
tune-mjcf,-1.8316128253936768
video-processing,2.9254279136657715
vulnerable-secret,-3.2551352977752686
winning-avg-corewars,-0.3356095850467682
write-compressor,1.2037310600280762
