item_id,b
adaptive-rejection-sampler,-0.8004938364028931
bn-fit-modify,-0.9308246970176697
build-cython-ext,0.5496314764022827
build-pmars,-3.0776140689849854
build-pov-ray,-1.082563877105713
caffe-cifar-10,3.487243890762329
circuit-fibsqrt,1.4394422769546509
cobol-modernization,-4.164159297943115
code-from-image,-2.657879590988159
compile-compcert,-0.18483170866966248
constraints-scheduling,-5.601141452789307
count-dataset-tokens,-0.322998970746994
custom-memory-heap-crash,-2.485396385192871
db-wal-recovery,2.5686206817626953
distribution-search,-2.2289977073669434
dna-assembly,3.6606574058532715
dna-insert,3.579836130142212
extract-elf,-1.6073511838912964
extract-moves-from-video,5.0619354248046875
feal-linear-cryptanalysis,1.1043472290039062
financial-document-processor,1.3677171468734741
fix-code-vulnerability,-1.5580765008926392
fix-git,-4.945101261138916
gcode-to-text,3.862632989883423
git-leak-recovery,-4.089461326599121
gpt2-codegolf,6.236199378967285
hf-model-inference,-2.3355913162231445
install-windows-3.11,4.565340995788574
kv-store-grpc,-0.22789329290390015
large-scale-text-editing,-1.273725986480713
largest-eigenval,0.16510459780693054
llm-inference-batching-scheduler,0.6978488564491272
mailman,-0.5929225087165833
make-mips-interpreter,3.687955141067505
merge-diff-arc-agi-task,-2.2487335205078125
model-extraction-relu-logits,1.4366085529327393
modernize-scientific-stack,-4.601251125335693
mteb-leaderboard,2.9042844772338867
mteb-retrieve,3.124993324279785
multi-source-data-merger,-4.855865001678467
nginx-request-logging,-4.367142677307129
overfull-hbox,0.31989628076553345
password-recovery,0.11404306441545486
path-tracing-reverse,2.8077101707458496
polyglot-c-py,2.5559141635894775
polyglot-rust-c,2.7710988521575928
portfolio-optimization,-3.3668174743652344
protein-assembly,1.9860907793045044
prove-plus-comm,-4.830507278442383
pytorch-model-cli,-0.6829043626785278
pytorch-model-recovery,-0.516827404499054
qemu-startup,-2.4238195419311523
query-optimize,-0.3263392150402069
raman-fitting,6.160512924194336
regex-chess,4.05475378036499
regex-log,-2.455821990966797
reshard-c4-data,0.15716718137264252
rstan-to-pystan,0.008844457566738129
sam-cell-seg,4.679257869720459
sanitize-git-repo,0.3897244930267334
schemelike-metacircular-eval,0.5502398014068604
sqlite-db-truncate,0.2749287486076355
sqlite-with-gcov,-2.1902167797088623
torch-pipeline-parallelism,4.166446208953857
torch-tensor-parallelism,3.3031558990478516
train-fasttext,4.168323516845703
tune-mjcf,-1.0164458751678467
video-processing,3.8914639949798584
vulnerable-secret,-2.2864067554473877
winning-avg-corewars,0.6480343341827393
