item_id,b
NodeBB__NodeBB-00c70ce7b0541cfc94afe567921d7668cdc8f4ac,2.1403937339782715
NodeBB__NodeBB-04998908ba6721d64eba79ae3b65a351dcfbc5b5,1.0965442657470703
NodeBB__NodeBB-05f2236193f407cf8e2072757fbd6bb170bc13f0,-1.3026037216186523
NodeBB__NodeBB-087e6020e490b4a1759f38c1ad03869511928263,2.1348750591278076
NodeBB__NodeBB-0c81642997ea1d827dbd02c311db9d4976112cd4,-0.9552823901176453
NodeBB__NodeBB-0e07f3c9bace416cbab078a30eae972868c0a8a3,1.0827654600143433
NodeBB__NodeBB-0f788b8eaa4bba3c142d171fd941d015c53b65fc,1.0358474254608154
NodeBB__NodeBB-18c45b44613aecd53e9f60457b9812049ab2998d,2.0212323665618896
NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11,0.17226023972034454
NodeBB__NodeBB-2657804c1fb6b84dc76ad3b18ecf061aaab5f29f,1.1103407144546509
NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15,-1.759019374847412
NodeBB__NodeBB-4327a09d76f10a79109da9d91c22120428d3bdb9,-4.133615970611572
NodeBB__NodeBB-445b70deda20201b7d9a68f7224da751b3db728c,2.0941619873046875
NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b,-0.39887145161628723
NodeBB__NodeBB-6489e9fd9ed16ea743cc5627f4d86c72fbdb3a8a,-0.8723060488700867
NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0,-2.0797154903411865
NodeBB__NodeBB-70b4a0e2aebebe8f2f559de6680093d96a697b2f,-2.369415283203125
NodeBB__NodeBB-76c6e30282906ac664f2c9278fc90999b27b1f48,-2.4710209369659424
NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d,-1.6249183416366577
NodeBB__NodeBB-8168c6c40707478f71b8af60300830fe554c778c,2.1373143196105957
NodeBB__NodeBB-84dfda59e6a0e8a77240f939a7cb8757e6eaf945,2.0720763206481934
NodeBB__NodeBB-84e065752f6d7fbe5c08cbf50cb173ffb866b8fa,-0.9377446174621582
NodeBB__NodeBB-8ca65b0c78c67c1653487c02d1135e1b702185e1,-0.4419678747653961
NodeBB__NodeBB-97c8569a798075c50e93e585ac741ab55cb7c28b,0.33357033133506775
NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10,1.1232554912567139
NodeBB__NodeBB-a917210c5b2c20637094545401f85783905c074c,2.099067449569702
NodeBB__NodeBB-b1f9ad5534bb3a44dab5364f659876a4b7fe34c1,-3.1641767024993896
NodeBB__NodeBB-bad15643013ca15affe408b75eba9e47cc604bb2,-1.3637888431549072
NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712,-2.1439356803894043
NodeBB__NodeBB-be43cd25974681c9743d424238b7536c357dc8d3,2.207822799682617
