item_id,b
NodeBB__NodeBB-00c70ce7b0541cfc94afe567921d7668cdc8f4ac,4.262484073638916
NodeBB__NodeBB-04998908ba6721d64eba79ae3b65a351dcfbc5b5,1.0147708654403687
NodeBB__NodeBB-087e6020e490b4a1759f38c1ad03869511928263,4.170735836029053
NodeBB__NodeBB-0c81642997ea1d827dbd02c311db9d4976112cd4,-1.0810025930404663
NodeBB__NodeBB-0e07f3c9bace416cbab078a30eae972868c0a8a3,1.0874766111373901
NodeBB__NodeBB-0f788b8eaa4bba3c142d171fd941d015c53b65fc,1.1051758527755737
NodeBB__NodeBB-18c45b44613aecd53e9f60457b9812049ab2998d,4.308043956756592
NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11,-0.07971131056547165
NodeBB__NodeBB-22368b996ee0e5f11a5189b400b33af3cc8d925a,-2.4729621410369873
NodeBB__NodeBB-2657804c1fb6b84dc76ad3b18ecf061aaab5f29f,1.190683126449585
NodeBB__NodeBB-397835a05a8e2897324e566b41c5e616e172b4af,-2.6908211708068848
NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15,-2.0795764923095703
NodeBB__NodeBB-445b70deda20201b7d9a68f7224da751b3db728c,4.421896457672119
NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b,-0.7685158848762512
NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0,-2.432112455368042
NodeBB__NodeBB-70b4a0e2aebebe8f2f559de6680093d96a697b2f,-2.7691738605499268
NodeBB__NodeBB-767973717be700f46f06f3e7f4fc550c63509046,-1.224157691001892
NodeBB__NodeBB-76c6e30282906ac664f2c9278fc90999b27b1f48,-2.834667205810547
NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d,-2.0317251682281494
NodeBB__NodeBB-8168c6c40707478f71b8af60300830fe554c778c,4.2879486083984375
NodeBB__NodeBB-82562bec444940608052f3e4149e0c61ec80bf3f,-2.0834834575653076
NodeBB__NodeBB-8ca65b0c78c67c1653487c02d1135e1b702185e1,-0.7472322583198547
NodeBB__NodeBB-97c8569a798075c50e93e585ac741ab55cb7c28b,-0.09877312183380127
NodeBB__NodeBB-9c576a0758690f45a6ca03b5884c601e473bf2c1,4.3578410148620605
NodeBB__NodeBB-a917210c5b2c20637094545401f85783905c074c,4.3552632331848145
NodeBB__NodeBB-b1f9ad5534bb3a44dab5364f659876a4b7fe34c1,-3.664842367172241
NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f,-1.2682950496673584
NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712,-2.4584922790527344
NodeBB__NodeBB-be43cd25974681c9743d424238b7536c357dc8d3,4.219167709350586
NodeBB__NodeBB-cfc237c2b79d8c731bbfc6cadf977ed530bfd57a,-1.2377101182937622
NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575,-1.6536837816238403
NodeBB__NodeBB-eb49a64974ca844bca061744fb3383f5d13b02ad,-0.745415985584259
NodeBB__NodeBB-f1a80d48cc45877fcbadf34c2345dd9709722c7f,4.346951961517334
NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a,4.285039901733398
NodeBB__NodeBB-f48ed3658aab7be0f1165d4c1f89af48d7865189,0.03390723094344139
NodeBB__NodeBB-f9ce92df988db7c1ae55d9ef96d247d27478bc70,-3.243046998977661
ansible__ansible-0fd88717c953b92ed8a50495d55e630eb5d59166,-1.5968698263168335
ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78,-1.5930687189102173
ansible__ansible-11c1777d56664b1acb56b387a1ad6aeadef1391d,4.305974006652832
ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955,-5.684238910675049
ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c,-2.7795937061309814
ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe,-2.4040143489837646
ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83,-2.4253625869750977
ansible__ansible-1a4644ff15355fd696ac5b9d074a566a80fe7ca3,-4.0667524337768555
ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85,-0.771491289138794
ansible__ansible-1bd7dcf339dd8b6c50bc16670be2448a206f4fdb,4.1511383056640625
ansible__ansible-1c06c46cc14324df35ac4f39a45fb3ccd602195d,4.201082229614258
ansible__ansible-1ee70fc272aff6bf3415357c6e13c5de5b928d9b,-4.933529853820801
ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b,-1.742961049079895
ansible__ansible-34db57a47f875d11c4068567b9ec7ace174ec4cf,-1.6718885898590088
ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33,-3.5387911796569824
ansible__ansible-3889ddeb4b780ab4bac9ca2e75f8c1991bcabe83,4.391363620758057
ansible__ansible-39bd8b99ec8c6624207bf3556ac7f9626dad9173,-0.05111062899231911
ansible__ansible-3db08adbb1cc6aa9941be5e0fc810132c6e1fa4b,-2.371201515197754
ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34,4.221179962158203
ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e,-3.661963939666748
ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1,-2.8018219470977783
ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d,-2.140141725540161
ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134,-1.7620760202407837
ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c,-0.7100743055343628
ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c,-2.4823408126831055
ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1,-1.3303673267364502
ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e,0.052294887602329254
ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1,-5.8025078773498535
ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7,-1.1895831823349
ansible__ansible-6cc97447aac5816745278f3735af128afb255c81,1.0408375263214111
ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457,-0.13967035710811615
ansible__ansible-77658704217d5f166404fc67997203c25381cb6e,-2.0468151569366455
ansible__ansible-811093f0225caa4dd33890933150a81c6a6d5226,-1.9081617593765259
ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc,1.0266568660736084
ansible__ansible-83909bfa22573777e3db5688773bda59721962ad,4.201503276824951
ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3,4.24009370803833
ansible__ansible-935528e22e5283ee3f63a8772830d3d01f55ed8c,4.249307632446289
ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b,1.0136501789093018
ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140,4.318780422210693
ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c,-2.3816070556640625
ansible__ansible-9a21e247786ebd294dafafca1105fcd770ff46c6,-0.04251374676823616
ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828,-1.7917832136154175
ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44,1.0347568988800049
ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9,-3.5948166847229004
ansible__ansible-a26c325bd8f6e2822d9d7e62f77a424c1db4fbf6,-2.481487512588501
ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05,-4.869938850402832
ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6,-3.1287026405334473
ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89,-2.80515456199646
ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df,-0.6513679027557373
ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001,4.338932991027832
ansible__ansible-b748edea457a4576847a10275678127895d2f02f,4.373835563659668
ansible__ansible-be59caa59bf47ca78a4760eb7ff38568372a8260,-2.483696460723877
ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73,4.174020290374756
ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb,1.008962631225586
ansible__ansible-cb94c0cc550df9e98f1247bc71d8c2b861c75049,-2.350102663040161
ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3,4.400321006774902
ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662,1.0469319820404053
ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e,4.2583537101745605
ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70,-1.167419195175171
ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f,-4.181792259216309
ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0,-2.543583393096924
ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8,4.385702133178711
