item_id,b
adaptive-rejection-sampler,0.8045897483825684
bn-fit-modify,-1.081221342086792
build-cython-ext,0.18794947862625122
build-pmars,-1.6781784296035767
build-pov-ray,-1.6472408771514893
caffe-cifar-10,4.455061912536621
circuit-fibsqrt,0.7180970311164856
cobol-modernization,-3.783592939376831
code-from-image,-2.2612223625183105
compile-compcert,-0.09847620874643326
constraints-scheduling,-4.607509613037109
count-dataset-tokens,-0.14318154752254486
custom-memory-heap-crash,-2.32919979095459
db-wal-recovery,3.1518619060516357
distribution-search,-2.0995683670043945
dna-assembly,3.3924996852874756
dna-insert,4.715270042419434
extract-elf,0.1821824461221695
extract-moves-from-video,5.700480937957764
feal-linear-cryptanalysis,0.3452959656715393
financial-document-processor,1.1387484073638916
fix-code-vulnerability,-1.541738510131836
fix-git,-3.982924461364746
gcode-to-text,3.2531237602233887
git-leak-recovery,-3.9157614707946777
gpt2-codegolf,4.657203197479248
headless-terminal,-2.5392332077026367
hf-model-inference,-1.9292265176773071
install-windows-3.11,5.271784782409668
kv-store-grpc,-1.225793719291687
large-scale-text-editing,-0.7441414594650269
largest-eigenval,0.19719289243221283
log-summary-date-ranges,-2.1153643131256104
make-doom-for-mips,6.485572814941406
mcmc-sampling-stan,-1.0480163097381592
merge-diff-arc-agi-task,-2.190499782562256
model-extraction-relu-logits,3.4547224044799805
modernize-scientific-stack,-5.702956676483154
mteb-leaderboard,3.183879852294922
mteb-retrieve,4.292328834533691
multi-source-data-merger,-5.340456485748291
openssl-selfsigned-cert,-1.4766676425933838
overfull-hbox,0.4098048806190491
path-tracing,1.9848244190216064
path-tracing-reverse,2.035083770751953
polyglot-c-py,2.129868268966675
polyglot-rust-c,2.5466365814208984
portfolio-optimization,-4.1419267654418945
protein-assembly,1.8043147325515747
pypi-server,-1.797580599784851
pytorch-model-cli,-1.1345762014389038
qemu-alpine-ssh,1.2360206842422485
qemu-startup,-1.4865213632583618
query-optimize,0.526497483253479
raman-fitting,5.154449939727783
regex-chess,3.130150556564331
regex-log,-2.325512647628784
reshard-c4-data,-0.6499806046485901
rstan-to-pystan,0.49127763509750366
sam-cell-seg,5.773848056793213
sanitize-git-repo,1.0123658180236816
schemelike-metacircular-eval,1.0782389640808105
sqlite-db-truncate,-0.6739123463630676
sqlite-with-gcov,-2.099747896194458
torch-pipeline-parallelism,3.591616630554199
torch-tensor-parallelism,3.4366002082824707
train-fasttext,5.709702968597412
tune-mjcf,-0.18765601515769958
video-processing,5.687206745147705
vulnerable-secret,-2.9402289390563965
winning-avg-corewars,1.0278611183166504
