item_id,b
adaptive-rejection-sampler,0.5758755207061768
bn-fit-modify,-1.325882077217102
break-filter-js-from-html,0.6798537969589233
build-cython-ext,0.03544877842068672
build-pmars,-1.8485156297683716
build-pov-ray,-1.7992228269577026
caffe-cifar-10,4.051248073577881
cancel-async-tasks,0.0719582736492157
chess-best-move,1.9500304460525513
cobol-modernization,-3.9803595542907715
code-from-image,-2.5198276042938232
configure-git-webserver,-1.1310584545135498
constraints-scheduling,-4.852458477020264
count-dataset-tokens,-0.3649384677410126
crack-7z-hash,-1.7537842988967896
custom-memory-heap-crash,-2.4271364212036133
db-wal-recovery,2.8976213932037354
distribution-search,-2.303960084915161
dna-assembly,3.20902681350708
extract-elf,-0.07206575572490692
extract-moves-from-video,5.677824974060059
feal-differential-cryptanalysis,0.05778903514146805
filter-js-from-html,5.654559135437012
financial-document-processor,0.8887874484062195
fix-code-vulnerability,-1.745470404624939
fix-git,-4.405428409576416
fix-ocaml-gc,-1.2876023054122925
gcode-to-text,2.903780937194824
git-leak-recovery,-4.1524858474731445
git-multibranch,-2.8903884887695312
gpt2-codegolf,4.390695571899414
headless-terminal,-2.761687755584717
kv-store-grpc,-1.3796110153198242
largest-eigenval,0.07797201722860336
llm-inference-batching-scheduler,-0.5167722702026367
log-summary-date-ranges,-2.305204391479492
mailman,-0.7379431128501892
make-mips-interpreter,3.1014087200164795
model-extraction-relu-logits,3.1456871032714844
modernize-scientific-stack,-5.976846218109131
mteb-leaderboard,3.080991506576538
mteb-retrieve,4.013469219207764
multi-source-data-merger,-5.826725482940674
nginx-request-logging,-3.410684108734131
openssl-selfsigned-cert,-1.7680383920669556
overfull-hbox,0.2395981103181839
password-recovery,-0.264104425907135
path-tracing,1.6056699752807617
polyglot-c-py,1.7930845022201538
polyglot-rust-c,2.27748441696167
portfolio-optimization,-4.28472375869751
protein-assembly,1.4713503122329712
prove-plus-comm,-5.0116071701049805
pytorch-model-recovery,-0.5868009924888611
qemu-startup,-1.70891273021698
query-optimize,0.36892974376678467
regex-chess,2.861546039581299
reshard-c4-data,-0.7366164326667786
rstan-to-pystan,0.15740542113780975
sam-cell-seg,5.688281536102295
sanitize-git-repo,0.7720935344696045
schemelike-metacircular-eval,0.813417911529541
sparql-university,0.33375751972198486
sqlite-db-truncate,-0.8300111293792725
sqlite-with-gcov,-2.325080633163452
torch-pipeline-parallelism,3.4204158782958984
torch-tensor-parallelism,3.1415963172912598
train-fasttext,5.6475443840026855
tune-mjcf,-0.21789303421974182
vulnerable-secret,-3.1638970375061035
winning-avg-corewars,0.8122382164001465
write-compressor,1.495438575744629
