item_id,b
abetlen__llama-cpp-python-218d361,1.2041853666305542
abetlen__llama-cpp-python-2bc1d97,1.1708842515945435
huggingface__datasets-c5464b3,0.7555534839630127
huggingface__datasets-ef3b5dd,-0.29142725467681885
huggingface__tokenizers-076319d,-0.04210052639245987
huggingface__tokenizers-bfd9cde,1.380965232849121
huggingface__transformers-211f93a,1.1347934007644653
huggingface__transformers-253f9a3,1.1837741136550903
huggingface__transformers-63b90a5,-0.3002319931983948
huggingface__transformers-d51b589,1.340204119682312
numpy__numpy-11a7e2d,0.7907888293266296
numpy__numpy-19bfa3f,1.2413287162780762
numpy__numpy-1fcda82,1.2336547374725342
numpy__numpy-22ab9aa,1.189943790435791
numpy__numpy-248c60e,-0.7212383151054382
numpy__numpy-2540554,0.3694329559803009
numpy__numpy-28706af,0.3816572427749634
numpy__numpy-330057f,0.7875300645828247
numpy__numpy-567b57d,1.1807489395141602
numpy__numpy-68eead8,-0.9088832139968872
numpy__numpy-728fedc,1.1703040599822998
numpy__numpy-780799b,0.6737093329429626
numpy__numpy-794f474,1.1940218210220337
numpy__numpy-7ff7ec7,-0.6277375817298889
numpy__numpy-893db31,1.1542638540267944
numpy__numpy-8dd6761,1.1538511514663696
numpy__numpy-905d37e,0.7428590655326843
numpy__numpy-ac5c664,1.127718448638916
numpy__numpy-b862e4f,0.3453570306301117
numpy__numpy-ba89ef9,1.3513237237930298
numpy__numpy-be52f19,0.3836551308631897
numpy__numpy-cb0d7cd,1.175004482269287
numpy__numpy-cb461ba,0.7057790756225586
numpy__numpy-e801e7a,0.3374960720539093
numpy__numpy-eb21b25,0.8635969161987305
numpy__numpy-ec52363,-0.029250627383589745
numpy__numpy-ee75c87,0.7635412812232971
numpy__numpy-ef5e545,0.7305938005447388
pandas-dev__pandas-061c2e9,1.2171293497085571
pandas-dev__pandas-191557d,-0.025324849411845207
pandas-dev__pandas-1c2ad16,0.8264391422271729
pandas-dev__pandas-2278923,-0.6393595337867737
pandas-dev__pandas-2a08b05,0.7188081741333008
pandas-dev__pandas-2cdca01,1.1839735507965088
pandas-dev__pandas-2f4c93e,-0.29319944977760315
pandas-dev__pandas-37e9e06,-2.1143100261688232
pandas-dev__pandas-438b957,0.3276933431625366
pandas-dev__pandas-45f0705,0.3648824393749237
pandas-dev__pandas-5d82d8b,-0.33884748816490173
pandas-dev__pandas-609c3b7,0.04239104315638542
pandas-dev__pandas-65bca65,0.12968571484088898
pandas-dev__pandas-71c94af,0.7172781825065613
pandas-dev__pandas-84aca21,1.0905143022537231
pandas-dev__pandas-9a6c8f0,0.010282241739332676
pandas-dev__pandas-9d6d587,-0.36465004086494446
pandas-dev__pandas-ad3f3f7,0.722992479801178
pandas-dev__pandas-bfaf917,1.1528793573379517
pandas-dev__pandas-c51c2a7,-0.04368404299020767
pandas-dev__pandas-c6cf37a,0.34956756234169006
pandas-dev__pandas-ccca5df,0.2993011474609375
pandas-dev__pandas-d377cc9,0.4552447497844696
pandas-dev__pandas-e7e3676,0.8380307555198669
pandas-dev__pandas-e8961f1,0.7597472071647644
pandas-dev__pandas-f1211e7,0.3289428949356079
pandas-dev__pandas-f298507,0.7175877094268799
pandas-dev__pandas-fd43d4b,1.2628841400146484
pydantic__pydantic-4a09447,-1.2437286376953125
pydantic__pydantic-addf1f9,1.0857417583465576
pydantic__pydantic-c2647ab,0.7176846861839294
python-pillow__Pillow-63f398b,0.7630351185798645
python-pillow__Pillow-d8af3fc,0.7236114144325256
python-pillow__Pillow-f854676,-1.623677134513855
python-pillow__Pillow-fd8ee84,-1.5058655738830566
tornadoweb__tornado-9a18f6c,-1.9818216562271118
uploadcare__pillow-simd-0514e20,0.6923317909240723
uploadcare__pillow-simd-2818b90,0.7170940041542053
uploadcare__pillow-simd-6eacce9,1.4752365350723267
uploadcare__pillow-simd-7511039,0.7252325415611267
uploadcare__pillow-simd-9e60023,1.227436900138855
uploadcare__pillow-simd-b4045cf,0.7057566046714783
uploadcare__pillow-simd-d970a39,0.3298276364803314
